AccessionId	CDC	Pango	Collected	Country
SRR16192711	Delta	AY.25	7/7/2021	USA
SRR16192758	Delta	AY.3	7/13/2021	USA
SRR16192779	Delta	AY.100	7/13/2021	USA
SRR16192781	Delta	AY.3	7/13/2021	USA
SRR16192785	Delta	AY.103	7/13/2021	USA
SRR16192825	Delta	AY.25	7/12/2021	USA
SRR16192829	Delta	AY.100	7/12/2021	USA
SRR16192847	Delta	AY.47	7/11/2021	USA
SRR16192852	Delta	AY.54	7/12/2021	USA
SRR16192860	Delta	AY.35	7/11/2021	USA
SRR16192862	Delta	AY.35	7/9/2021	USA
SRR16192873	Delta	AY.44	7/10/2021	USA
SRR16192878	Delta	AY.100	7/8/2021	USA
SRR16192880	Delta	AY.39	7/11/2021	USA
SRR16192884	Delta	B.1.617.2	7/12/2021	USA
SRR16192891	Delta	AY.119	7/9/2021	USA
SRR16192894	Delta	AY.25	7/10/2021	USA
SRR16192903	Delta	AY.25	7/11/2021	USA
SRR16192909	Delta	AY.25	7/11/2021	USA
SRR16192936			7/10/2021	USA
SRR16192945	Alpha	B.1.1.7	7/11/2021	USA
SRR16192946	Delta	AY.103	7/9/2021	USA
SRR16192951	Delta	AY.103	7/9/2021	USA
SRR16192973	Delta	AY.47	7/8/2021	USA
SRR16192975	Delta	AY.25	7/10/2021	USA
SRR16192981	Delta	AY.47	7/8/2021	USA
SRR16192982	Delta	AY.75	7/10/2021	USA
SRR16192989	Delta	AY.2	7/9/2021	USA
SRR16192993	Delta	AY.26	7/8/2021	USA
SRR16192996	Delta	AY.103	7/9/2021	USA
SRR16193015	Delta	AY.75	7/5/2021	USA
SRR16193164	Delta	AY.103	7/10/2021	USA
SRR16193182	Delta	AY.25.1	7/5/2021	USA
SRR16193183	Delta	AY.26	7/4/2021	USA
SRR16193186	Delta	AY.3	7/5/2021	USA
SRR16193187	Delta	AY.75	7/5/2021	USA
SRR16193188	Alpha	B.1.1.7	7/5/2021	USA
SRR16193263	Delta	AY.100	7/5/2021	USA
SRR16203973	Delta	AY.20	8/13/2021	USA
SRR16203974	Delta	AY.103	8/12/2021	USA
SRR16204012	Delta	AY.103	8/12/2021	USA
SRR16204013	Delta	AY.103	8/12/2021	USA
SRR16207352	Delta	AY.47	8/13/2021	USA
SRR16207354	Delta	AY.47	8/13/2021	USA
SRR16287013	Delta	AY.39.1	8/4/2021	Australia
SRR16287033	Beta	B.1.351	3/5/2020	Australia
SRR16287034	Beta	B.1.351	3/5/2020	Australia
SRR16287043		B.6	3/13/2020	Australia
SRR16287059		B.1	4/8/2020	Australia
SRR16373149	Delta	AY.47	10/10/2021	USA
SRR16373188	Delta	AY.25.1	10/10/2021	USA
SRR16373385	Delta	B.1.617.2	10/9/2021	USA
SRR16375545	Delta	AY.25.1	10/9/2021	USA
SRR16375551	Delta	AY.39	10/9/2021	USA
SRR16375555	Delta	AY.103	10/9/2021	USA
SRR16375586	Delta	AY.119.2	10/9/2021	USA
SRR16502833		B.1	7/12/2020	Ethiopia
SRR16504532	Delta	AY.106	10/11/2021	USA
SRR16504539	Delta	AY.44	10/11/2021	USA
SRR16533807	Delta	AY.103	9/29/2021	USA
SRR16533863	Delta	AY.20	9/29/2021	USA
SRR16533872	Delta	AY.100	9/29/2021	USA
SRR16533933	Delta	AY.25.3	9/29/2021	USA
SRR16569764	Delta	AY.122	6/30/2021	USA
SRR16569776	Delta	AY.75	7/7/2021	USA
SRR16569787	Delta	AY.75	7/1/2021	USA
SRR16569789	Mu	B.1.621.1	7/4/2021	USA
SRR16569812	Delta	AY.47	8/2/2021	USA
SRR16569816	Delta	AY.118	7/30/2021	USA
SRR16569853	Delta	AY.103	7/30/2021	USA
SRR16574448	Delta	AY.99.2	7/1/2021	Brazil
SRR16583815		B.1.36	8/24/2020	Bhutan
SRR16583817		B.1.1.216	7/19/2020	Bhutan
SRR16583841		B.1.36.18	8/17/2020	Bhutan
SRR16583858		B.1.36.18	8/24/2020	Bhutan
SRR16583861		B.1.36.18	8/21/2020	Bhutan
SRR16583866		B.1.441	7/25/2020	Bhutan
SRR16583875		B.1.36	8/25/2020	Bhutan
SRR16583882		B.1.36.18	8/24/2020	Bhutan
SRR16583885		B.1.36.18	8/15/2020	Bhutan
SRR16583888		B.1.36.18	8/11/2020	Bhutan
SRR16707353	Delta	AY.98	9/7/2021	USA
SRR16707496	Delta	AY.122	9/7/2021	USA
SRR16707957	Delta	AY.103	9/2/2021	USA
SRR16707982	Delta	AY.25	9/2/2021	USA
SRR16709067	Delta	AY.103	10/4/2021	USA
SRR16735601	Delta	AY.44	9/7/2021	USA
SRR16735618	Delta	AY.3	9/7/2021	USA
SRR16735623	Delta	AY.44	9/7/2021	USA
SRR16735759	Delta	AY.44	9/7/2021	USA
SRR16735777	Delta	AY.3	9/7/2021	USA
SRR16735779	Delta	AY.44	9/7/2021	USA
SRR16735794	Delta	AY.44	9/7/2021	USA
SRR16778040	Delta	AY.3	10/12/2021	USA
SRR16778043	Delta	AY.72	10/12/2021	USA
SRR16786038	Delta	AY.3.1	10/7/2021	USA
SRR16786405	Delta	AY.3	10/7/2021	USA
SRR16786474	Delta	AY.26	10/7/2021	USA
SRR16786476	Delta	AY.44	10/7/2021	USA
SRR16786805	Delta	AY.100	10/7/2021	USA
SRR16791837		B.1.1	10/3/2020	USA
SRR16791839		B.1.2	10/9/2020	USA
SRR16791843		B.1.239	10/9/2020	USA
SRR16791858		B.1.126	10/3/2020	USA
SRR16843023	Delta	AY.103	10/4/2021	USA
SRR16843052	Delta	AY.121	10/4/2021	USA
SRR16843354	Delta	AY.103	10/4/2021	USA
SRR16843399	Delta	AY.44	10/4/2021	USA
SRR16843419	Delta	AY.25	10/30/2021	USA
SRR16852002	Delta	AY.26	10/12/2021	USA
SRR16852207	Delta	AY.39	10/12/2021	USA
SRR16860078	Iota	B.1.526	2/6/2021	USA
SRR16860118		B.1.110.3	2/6/2021	USA
SRR16860119		B.1.575	3/3/2021	USA
SRR16860132	Iota	B.1.526	5/1/2021	USA
SRR16860144		C.37	5/2/2021	USA
SRR16860200		B.1.111	2/13/2021	USA
SRR16860232		B.1.637	4/10/2021	USA
SRR16860233	Alpha	B.1.1.7	4/10/2021	USA
SRR16860254		B.1	3/1/2021	USA
SRR16860264	Iota	B.1.526	3/1/2021	USA
SRR16860270	Alpha	B.1.1.7	5/2/2021	USA
SRR16860272		B.1.637	4/30/2021	USA
SRR16860279	Alpha	B.1.1.7	5/2/2021	USA
SRR16860282	Alpha	B.1.1.7	5/1/2021	USA
SRR16860286	Iota	B.1.526	5/1/2021	USA
SRR16860298	Alpha	B.1.1.7	4/30/2021	USA
SRR16860343	Iota	B.1.526	4/12/2021	USA
SRR16860351		XB	4/11/2021	USA
SRR16860407	Alpha	B.1.1.7	5/1/2021	USA
SRR16860409		B.1.637	4/30/2021	USA
SRR16860411	Iota	B.1.526	5/2/2021	USA
SRR16860426	Alpha	B.1.1.7	5/1/2021	USA
SRR16860432	Iota	B.1.526	4/30/2021	USA
SRR16860436	Iota	B.1.526	5/1/2021	USA
SRR16860442	Alpha	B.1.1.7	4/30/2021	USA
SRR16860458	Iota	B.1.526	4/6/2021	USA
SRR16860459	Alpha	B.1.1.7	4/7/2021	USA
SRR16860461	Iota	B.1.526	4/5/2021	USA
SRR16860472		B.1.637	4/5/2021	USA
SRR16860475	Alpha	B.1.1.7	5/1/2021	USA
SRR16860503	Iota	B.1.526	4/30/2021	USA
SRR16860507	Alpha	B.1.1.7	4/30/2021	USA
SRR16860512	Alpha	B.1.1.7	5/1/2021	USA
SRR16860513	Alpha	B.1.1.7	5/2/2021	USA
SRR16860515	Iota	B.1.526	4/30/2021	USA
SRR16860560	Iota	B.1.526	5/2/2021	USA
SRR16860566		C.36.3	5/2/2021	USA
SRR16860571	Iota	B.1.526	5/2/2021	USA
SRR16860583	Alpha	B.1.1.7	5/2/2021	USA
SRR16860587	Gamma	P.1	5/3/2021	USA
SRR16860597	Alpha	B.1.1.7	4/30/2021	USA
SRR16860608	Iota	B.1.526	4/30/2021	USA
SRR16860610	Iota	B.1.526	4/30/2021	USA
SRR16860612	Alpha	B.1.1.7	4/30/2021	USA
SRR16860632	Iota	B.1.526	2/6/2021	USA
SRR16860652	Gamma	P.1	5/3/2021	USA
SRR16860671		B.1.625	5/2/2021	USA
SRR16860733	Alpha	B.1.1.7	5/1/2021	USA
SRR16860769		C.37	4/5/2021	USA
SRR16860783	Alpha	B.1.1.7	4/2/2021	USA
SRR16860791	Iota	B.1.526	4/1/2021	USA
SRR16860813	Iota	B.1.526	2/6/2021	USA
SRR16860889		B.1.2	3/2/2021	USA
SRR16860896	Iota	B.1.526	3/2/2021	USA
SRR16860898		B.1.409	2/6/2021	USA
SRR16860908	Iota	B.1.526	3/2/2021	USA
SRR16860938		B.1.637	3/10/2021	USA
SRR16860941	Iota	B.1.526	4/12/2021	USA
SRR16860944	Iota	B.1.526	4/12/2021	USA
SRR16860970		B.1.637	4/13/2021	USA
SRR16860993		B.1.623	3/13/2021	USA
SRR16861001	Iota	B.1.526	3/13/2021	USA
SRR16861019			3/30/2021	USA
SRR16861075	Alpha	B.1.1.7	5/8/2021	USA
SRR16861080	Alpha	B.1.1.7	5/6/2021	USA
SRR16861083	Alpha	B.1.1.7	5/8/2021	USA
SRR16861097	Iota	B.1.526	5/8/2021	USA
SRR16861109	Gamma	P.1.10	5/5/2021	USA
SRR16861110		B.1.634	5/2/2021	USA
SRR16861122	Alpha	B.1.1.7	5/4/2021	USA
SRR16861178	Delta	AY.107	6/2/2021	USA
SRR16861180	Alpha	B.1.1.7	6/5/2021	USA
SRR16861182	Alpha	B.1.1.7	6/3/2021	USA
SRR16861183	Mu	B.1.621.1	6/2/2021	USA
SRR16861220	Alpha	B.1.1.7	6/4/2021	USA
SRR16861237	Gamma	P.1	6/2/2021	USA
SRR16861243	Alpha	Q.1	6/4/2021	USA
SRR16861411		B.1.1.318	5/5/2021	USA
SRR16861457		A.2.5	5/6/2021	USA
SRR16861550	Iota	B.1.526	5/4/2021	USA
SRR16861585	Iota	B.1.526	5/5/2021	USA
SRR16861601	Alpha	B.1.1.7	5/3/2021	USA
SRR16861646	Iota	B.1.526	5/8/2021	USA
SRR16861660	Iota	B.1.526	5/6/2021	USA
SRR16861687	Mu	B.1.621	6/5/2021	USA
SRR16861700	Alpha	B.1.1.7	6/4/2021	USA
SRR16861712	Alpha	B.1.1.7	6/1/2021	USA
SRR16861747		A.2.5	5/4/2021	USA
SRR16861855	Alpha	B.1.1.7	5/7/2021	USA
SRR16861886	Gamma	P.1	6/1/2021	USA
SRR16861887	Delta	B.1.617.2	6/2/2021	USA
SRR16861895	Gamma	P.1	6/1/2021	USA
SRR16861899	Alpha	B.1.1.7	6/2/2021	USA
SRR16861901		B.1.637	6/1/2021	USA
SRR16861990	Alpha	B.1.1.7	5/7/2021	USA
SRR16861991	Iota	B.1.526	5/8/2021	USA
SRR16862013	Iota	B.1.526	5/4/2021	USA
SRR16862023	Iota	B.1.526	5/7/2021	USA
SRR16862034	Alpha	B.1.1.7	5/6/2021	USA
SRR16862046	Alpha	B.1.1.7	5/3/2021	USA
SRR16862054	Mu	B.1.621.1	5/30/2021	USA
SRR16862064	Alpha	B.1.1.7	5/30/2021	USA
SRR16862066	Alpha	Q.1	5/30/2021	USA
SRR16862273		B.1.1.434	12/30/2020	USA
SRR16862276		B.1.1.515	1/2/2021	USA
SRR16862286		B.1.2	1/2/2021	USA
SRR16862289		B.1.1.486	1/2/2021	USA
SRR16862300		B.1.2	1/2/2021	USA
SRR16862337		B.1.637	1/2/2021	USA
SRR16862346	Iota	B.1.526	1/3/2021	USA
SRR16862353		B.1.2	1/3/2021	USA
SRR16862380		B.1.1.464	1/5/2021	USA
SRR16862381	Alpha	B.1.1.7	6/11/2021	USA
SRR16862384		B.1.306	1/5/2021	USA
SRR16862386		B.1.1.434	1/5/2021	USA
SRR16862392	Alpha	B.1.1.7	6/8/2021	USA
SRR16862396		B.1.596	1/2/2021	USA
SRR16862412		B.1.2	1/3/2021	USA
SRR16862420		B.1.575	1/2/2021	USA
SRR16862434		B.1.111	1/2/2021	USA
SRR16862466		B.1.409	1/5/2021	USA
SRR16862470	Mu	B.1.621	6/12/2021	USA
SRR16862471		B.1.517	1/5/2021	USA
SRR16862584	Mu	B.1.621	6/30/2021	USA
SRR16862634		B.1.2	1/4/2021	USA
SRR16862635		B.1.1.434	1/5/2021	USA
SRR16862676		B.1.2	1/4/2021	USA
SRR16862801	Gamma	P.1.17	6/13/2021	USA
SRR16862806		B.1.1.222	1/2/2021	USA
SRR16862821		B.1.1.434	1/1/2021	USA
SRR16862874		B.1.2	1/5/2021	USA
SRR16862880		B.1.2	1/4/2021	USA
SRR16862883	Iota	B.1.526	1/4/2021	USA
SRR16862899	Mu	B.1.621	6/9/2021	USA
SRR16862900		B.1.243	1/5/2021	USA
SRR16862927	Alpha	B.1.1.7	6/8/2021	USA
SRR16862950	Delta	AY.25.1	7/5/2021	USA
SRR16862967		B.1.1.434	1/5/2021	USA
SRR16862969		C.36	1/5/2021	USA
SRR16862995		B.1.1.434	1/4/2021	USA
SRR16862996	Iota	B.1.526	1/3/2021	USA
SRR16862998		B.1.1.434	1/2/2021	USA
SRR16863064	Mu	B.1.621.1	6/8/2021	USA
SRR16863100		W.1	1/2/2021	USA
SRR16863103		B.1.1.265	1/2/2021	USA
SRR16863104	Delta	AY.119	6/10/2021	USA
SRR16863106	Iota	B.1.526	1/2/2021	USA
SRR16863110		B.1.2	1/4/2021	USA
SRR16863114	Mu	B.1.621.1	6/8/2021	USA
SRR16863124		B.1.1.434	1/2/2021	USA
SRR16863129		B.1.234	1/2/2021	USA
SRR16863130	Alpha	B.1.1.7	6/10/2021	USA
SRR16863142		B.1.2	1/1/2021	USA
SRR16863152		B.1.630	6/13/2021	USA
SRR16863156		B.1.1.434	1/2/2021	USA
SRR16863170		B.1.2	1/2/2021	USA
SRR16863232		B.1.517	1/7/2021	USA
SRR16863245		B.1.375	1/7/2021	USA
SRR16864165	Delta	AY.120	9/6/2021	USA
SRR16864194	Delta	AY.25.1	9/6/2021	USA
SRR16864296	Delta	AY.103	10/30/2021	USA
SRR16864307	Delta	AY.103	10/30/2021	USA
SRR16864309	Delta	AY.20	10/30/2021	USA
SRR16864313	Delta	AY.3	10/30/2021	USA
SRR16864314	Delta	AY.117	10/30/2021	USA
SRR16864321	Delta	AY.103	10/30/2021	USA
SRR16864330	Delta	B.1.617.2	10/30/2021	USA
SRR16864345	Delta	AY.122	10/30/2021	USA
SRR16864350	Delta	AY.39	10/30/2021	USA
SRR16864357	Delta	AY.119	10/30/2021	USA
SRR16864362	Delta	AY.25.1	10/30/2021	USA
SRR16864363	Delta	AY.103	10/30/2021	USA
SRR16864376	Delta	AY.119.2	10/30/2021	USA
SRR16864392	Delta	AY.25	10/30/2021	USA
SRR16864397	Delta	AY.25.2	10/30/2021	USA
SRR16864404	Delta	AY.44	10/30/2021	USA
SRR16864412	Delta	AY.103	10/30/2021	USA
SRR16864414	Delta	AY.117	10/30/2021	USA
SRR16864417	Delta	AY.100	10/30/2021	USA
SRR16864437	Delta	AY.3	10/30/2021	USA
SRR16864448	Delta	AY.44	10/30/2021	USA
SRR16864452	Delta	AY.44	10/30/2021	USA
SRR16864458	Delta	AY.25.1	10/30/2021	USA
SRR16864744	Delta	AY.103	11/1/2021	USA
SRR16865768	Delta	AY.122	9/8/2021	USA
SRR16865769	Delta	AY.71	9/8/2021	USA
SRR16866895	Delta	AY.103	9/6/2021	USA
SRR16866901	Delta	AY.100	9/8/2021	USA
SRR16866902	Delta	AY.103	9/8/2021	USA
SRR16867226		B.1.1.434	12/12/2020	USA
SRR16867237		B.1.369	10/7/2020	USA
SRR16867284		B.1.1.434	11/8/2020	USA
SRR16867315		B.1.2	11/4/2020	USA
SRR16867320		B.1.409	11/2/2020	USA
SRR16867329		B.1	11/4/2020	USA
SRR16867360		B.1.1.25	10/10/2020	USA
SRR16867401		B.1.409	12/5/2020	USA
SRR16867418		B.1.243	12/5/2020	USA
SRR16867422		B.1.2	11/11/2020	USA
SRR16867427		B.1.243	12/12/2020	USA
SRR16867451		B.1.243	1/6/2021	USA
SRR16867458		B.1.110.3	12/5/2020	USA
SRR16867472		B.1.36.34	12/8/2020	USA
SRR16867478		B.1.298	12/10/2020	USA
SRR16867479		B.1.243	12/9/2020	USA
SRR16867516		B.1.234	12/10/2020	USA
SRR16867570		B.1.240	12/9/2020	USA
SRR16867572		B.1.2	12/8/2020	USA
SRR16867575	Iota	B.1.526	1/7/2021	USA
SRR16867591		B.1.1	12/13/2020	USA
SRR16867593		B.1.1.316	12/13/2020	USA
SRR16867596		B.1.2	12/9/2020	USA
SRR16867609		B.1.517	1/6/2021	USA
SRR16867623		B.1	1/6/2021	USA
SRR16867653		B.1.575	12/12/2020	USA
SRR16867723		B.1	10/30/2020	USA
SRR16867754		B.1.1.222	11/2/2020	USA
SRR16867777	Epsilon	B.1.429	12/12/2020	USA
SRR16867782		B.1.1.434	12/12/2020	USA
SRR16867814		B.1.1.434	10/30/2020	USA
SRR16867827		B.1.1.294	11/13/2020	USA
SRR16867835		B.1.1.337	10/11/2020	USA
SRR16867851		B.1.1.25	10/7/2020	USA
SRR16867856		B.1.243	11/2/2020	USA
SRR16867876		B.1.409	11/13/2020	USA
SRR16867885		B.1.409	12/5/2020	USA
SRR16867891		B.1.409	12/5/2020	USA
SRR16867895		B.1.1	12/5/2020	USA
SRR16867935		B.1.1.434	12/9/2020	USA
SRR16867976		B.1.2	12/11/2020	USA
SRR16867983		B.1.575	12/11/2020	USA
SRR16867990		B.1.234	12/11/2020	USA
SRR16868031		B.1.1.434	11/13/2020	USA
SRR16868059		B.1.585	12/8/2020	USA
SRR16868060		B.1.409	12/7/2020	USA
SRR16868062		B.1.2	12/8/2020	USA
SRR16868111		B.1.234	12/7/2020	USA
SRR16868121		B.1.1.434	12/8/2020	USA
SRR16868125		B.1.409	12/9/2020	USA
SRR16868166		B.1.240	10/30/2020	USA
SRR16868961	Delta	AY.44	8/3/2021	USA
SRR16869000	Delta	AY.25.1	8/3/2021	USA
SRR16869012	Delta	AY.14	8/3/2021	USA
SRR16869024	Delta	AY.3	8/2/2021	USA
SRR16869071	Delta	AY.25	7/30/2021	USA
SRR16869083	Delta	AY.103	7/30/2021	USA
SRR16869086	Delta	AY.26	7/30/2021	USA
SRR16869122	Delta	AY.20	7/30/2021	USA
SRR16869202	Delta	AY.26	7/30/2021	USA
SRR16869248	Mu	B.1.621.1	7/30/2021	USA
SRR16869259	Delta	AY.26	8/1/2021	USA
SRR16869340	Delta	AY.98.1	8/5/2021	USA
SRR16869341	Delta	AY.3	8/5/2021	USA
SRR16869343	Delta	AY.3	8/4/2021	USA
SRR16869345	Delta	AY.100	8/6/2021	USA
SRR16869347	Delta	AY.37	8/6/2021	USA
SRR16869407	Delta	AY.75	8/2/2021	USA
SRR16869436	Delta	AY.44	8/2/2021	USA
SRR16869440	Delta	AY.25.1	8/2/2021	USA
SRR16869446	Delta	AY.25.1	8/1/2021	USA
SRR16869452	Delta	B.1.617.2	8/1/2021	USA
SRR16869500	Delta	AY.103	7/30/2021	USA
SRR16869572	Delta	AY.9.2	7/30/2021	USA
SRR16869614	Delta	AY.103	7/30/2021	USA
SRR16869616	Delta	AY.119	7/30/2021	USA
SRR16869624	Delta	AY.119	7/30/2021	USA
SRR16869807	Delta	AY.47	7/30/2021	USA
SRR16869838	Delta	AY.25.1	8/2/2021	USA
SRR16869852	Delta	AY.14	8/1/2021	USA
SRR16869855	Delta	AY.44	8/1/2021	USA
SRR16869859	Delta	AY.54	8/1/2021	USA
SRR16869887	Delta	AY.46.4	8/1/2021	USA
SRR16869888	Delta	AY.103	8/1/2021	USA
SRR16870483		B.1.575	1/30/2021	USA
SRR16870516	Iota	B.1.526	1/30/2021	USA
SRR16870558		B.1.2	1/30/2021	USA
SRR16870591	Iota	B.1.526	2/4/2021	USA
SRR16870594		B.1.623	2/4/2021	USA
SRR16870601		B.1.2	1/30/2021	USA
SRR16870618		B.1.575	1/30/2021	USA
SRR16870621		B.1.575	1/30/2021	USA
SRR16870628	Iota	B.1.526	1/30/2021	USA
SRR16870636	Iota	B.1.526	1/30/2021	USA
SRR16870639		B.1.1.316	1/30/2021	USA
SRR16870657	Iota	B.1.526	2/6/2021	USA
SRR16870668		B.1.2	2/6/2021	USA
SRR16870676		B.1.623	2/5/2021	USA
SRR16870686		B.1.2	1/30/2021	USA
SRR16870707		B.1.243	2/6/2021	USA
SRR16870710		B.1.517	2/6/2021	USA
SRR16870732		B.1.2	1/30/2021	USA
SRR16870833		B.1.1.25	10/2/2020	USA
SRR16870851		B.1.1.434	1/30/2021	USA
SRR16870949		B.1.637	1/30/2021	USA
SRR16870953	Iota	B.1.526	1/30/2021	USA
SRR16870954		B.1	1/30/2021	USA
SRR16871055		B.1.567	1/30/2021	USA
SRR16871115		B.1.623	2/5/2021	USA
SRR16871124	Alpha	B.1.1.7	2/5/2021	USA
SRR16871216		B.1.517	9/30/2020	USA
SRR16871387		B.1.623	1/30/2021	USA
SRR16871444	Iota	B.1.526	1/30/2021	USA
SRR16872923	Delta	AY.122.1	10/13/2021	USA
SRR16874332	Mu	B.1.621	9/13/2021	USA
SRR16874412	Delta	AY.103	9/12/2021	USA
SRR16874563	Delta	AY.46.6	9/13/2021	USA
SRR16874621	Delta	B.1.617.2	9/13/2021	USA
SRR16874622	Delta	AY.122.1	9/13/2021	USA
SRR16874636	Delta	AY.44	9/13/2021	USA
SRR16874692	Delta	AY.103	9/11/2021	USA
SRR16874721	Delta	AY.103	9/12/2021	USA
SRR16874783	Delta	AY.103	9/13/2021	USA
SRR16874784	Delta	AY.103	9/13/2021	USA
SRR16874841	Delta	AY.25	9/11/2021	USA
SRR16874884	Delta	AY.25.1	9/13/2021	USA
SRR16874890	Delta	AY.122	9/13/2021	USA
SRR16874892	Delta	AY.103	9/13/2021	USA
SRR16874895	Delta	AY.25	9/13/2021	USA
SRR16874897	Delta	AY.103	9/13/2021	USA
SRR16874954	Delta	AY.26	9/12/2021	USA
SRR16874961	Delta	AY.121	9/12/2021	USA
SRR16874962	Delta	AY.25.1	9/12/2021	USA
SRR16874977	Delta	AY.121	9/11/2021	USA
SRR16875031	Delta	AY.100	9/13/2021	USA
SRR16875040	Delta	AY.100	9/12/2021	USA
SRR16875056	Delta	AY.3	9/11/2021	USA
SRR16875059	Delta	AY.103	9/12/2021	USA
SRR16875119	Delta	AY.103	9/10/2021	USA
SRR16875142	Delta	AY.122	9/11/2021	USA
SRR16875154	Delta	AY.25.1	9/12/2021	USA
SRR16875165	Delta	AY.103	9/12/2021	USA
SRR16875197	Delta	AY.118	9/10/2021	USA
SRR16875236	Delta	AY.70	9/11/2021	USA
SRR16875284	Delta	AY.113	9/11/2021	USA
SRR16875292	Delta	AY.100	9/11/2021	USA
SRR16875294	Delta	AY.103	9/11/2021	USA
SRR16875331	Delta	AY.44	10/7/2021	USA
SRR16875333	Delta	AY.103	10/11/2021	USA
SRR16875339	Delta	AY.39	10/11/2021	USA
SRR16875341	Delta	AY.113	10/8/2021	USA
SRR16875344	Delta	AY.44	10/7/2021	USA
SRR16875427	Delta	AY.117	9/30/2021	USA
SRR16875428	Delta	AY.3	9/30/2021	USA
SRR16875443	Delta	AY.103	9/30/2021	USA
SRR16875445	Delta	AY.103	9/30/2021	USA
SRR16875451	Delta	AY.103	9/30/2021	USA
SRR16875466	Delta	AY.5	10/1/2021	USA
SRR16875467	Delta	AY.103	9/30/2021	USA
SRR16875470	Delta	AY.44	10/1/2021	USA
SRR16875471	Delta	AY.47	10/1/2021	USA
SRR16875476	Delta	AY.103	10/1/2021	USA
SRR16875477	Delta	AY.47	10/1/2021	USA
SRR16875490	Delta	AY.25	9/30/2021	USA
SRR16875493	Delta	AY.103	9/30/2021	USA
SRR16875500	Delta	AY.100	10/1/2021	USA
SRR16875502	Delta	AY.100	10/1/2021	USA
SRR16875505	Delta	AY.25	10/1/2021	USA
SRR16875509	Delta	AY.120.1	10/1/2021	USA
SRR16875514	Delta	AY.114	10/1/2021	USA
SRR16875524	Delta	AY.25.1	9/30/2021	USA
SRR16875534	Delta	AY.113	10/5/2021	USA
SRR16875539	Delta	AY.3	10/2/2021	USA
SRR16875551	Delta	AY.103	10/2/2021	USA
SRR16875556	Delta	AY.25	10/2/2021	USA
SRR16875560	Delta	AY.100	10/1/2021	USA
SRR16875565	Delta	AY.103	10/1/2021	USA
SRR16875566	Delta	AY.3	10/1/2021	USA
SRR16875576	Delta	AY.103	10/6/2021	USA
SRR16875580	Delta	AY.103	10/5/2021	USA
SRR16875591	Delta	AY.103	10/5/2021	USA
SRR16875601	Delta	AY.119	10/2/2021	USA
SRR16875611	Delta	AY.119	10/1/2021	USA
SRR16875612	Delta	AY.122	10/1/2021	USA
SRR16875615	Delta	B.1.617.2	10/1/2021	USA
SRR16875620	Delta	AY.100	10/2/2021	USA
SRR16875621	Delta	AY.103	10/2/2021	USA
SRR16875624	Delta	AY.44	10/2/2021	USA
SRR16875648	Delta	AY.103	10/3/2021	USA
SRR16875667	Delta	AY.44	10/3/2021	USA
SRR16875678	Delta	AY.25	10/3/2021	USA
SRR16875686	Delta	AY.103	10/3/2021	USA
SRR16875687	Delta	AY.113	10/3/2021	USA
SRR16875701	Delta	AY.25.1	10/4/2021	USA
SRR16875705	Delta	AY.118	10/4/2021	USA
SRR16875709	Delta	AY.44	10/4/2021	USA
SRR16875714	Delta	AY.122	10/4/2021	USA
SRR16875723	Delta	AY.14	10/5/2021	USA
SRR16875727	Delta	AY.121	10/5/2021	USA
SRR16875737	Delta	AY.3	10/6/2021	USA
SRR16875741	Delta	AY.3.1	10/7/2021	USA
SRR16875742	Delta	AY.44	10/7/2021	USA
SRR16875751	Delta	AY.103	10/5/2021	USA
SRR16875792	Delta	AY.44	10/6/2021	USA
SRR16875802	Delta	AY.39	10/4/2021	USA
SRR16875808	Delta	AY.43	10/5/2021	USA
SRR16875811	Delta	AY.44	10/6/2021	USA
SRR16875830	Delta	AY.122.1	9/30/2021	USA
SRR16875834	Delta	AY.103	9/30/2021	USA
SRR16875838	Delta	AY.103	9/30/2021	USA
SRR16875847	Delta	AY.25	10/2/2021	USA
SRR16875852	Delta	AY.25.1	10/2/2021	USA
SRR16875856	Delta	AY.44	10/2/2021	USA
SRR16875858	Delta	AY.44	10/2/2021	USA
SRR16875860	Delta	AY.44	10/2/2021	USA
SRR16875865	Delta	AY.3.2	10/4/2021	USA
SRR16875875	Delta	AY.118	10/6/2021	USA
SRR16875906	Delta	AY.121	10/3/2021	USA
SRR16875916	Delta	AY.103	9/30/2021	USA
SRR16875926	Delta	AY.25	9/30/2021	USA
SRR16875928	Delta	AY.119	9/30/2021	USA
SRR16875935	Delta	AY.44	9/30/2021	USA
SRR16875939	Delta	AY.44	9/30/2021	USA
SRR16875980	Delta	AY.121	9/30/2021	USA
SRR16875984	Delta	AY.5	9/30/2021	USA
SRR16876114	Delta	AY.44	10/7/2021	USA
SRR16876130	Delta	AY.44	10/10/2021	USA
SRR16876134	Delta	AY.42	10/11/2021	USA
SRR16876146	Delta	AY.119	10/8/2021	USA
SRR16876147	Delta	AY.113	10/8/2021	USA
SRR16876159	Delta	AY.43	10/12/2021	USA
SRR16876165	Delta	AY.100	10/6/2021	USA
SRR16876167	Delta	AY.25	10/12/2021	USA
SRR16876169	Delta	AY.122	10/12/2021	USA
SRR16876179	Delta	AY.3	10/12/2021	USA
SRR16876181	Delta	AY.39.1	10/12/2021	USA
SRR16876183	Delta	AY.78	10/12/2021	USA
SRR16876234	Delta	AY.103	10/12/2021	USA
SRR16876236	Delta	AY.44	10/13/2021	USA
